IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP,
127,0,4169.74,4172.82,4171.79,4228.72,4184.1,4180.51,4192.82,4198.97,4204.1,4194.87,4186.15,4206.15,4184.62,4169.74,847,2054,2038,0,168.361,
128,0,4166.67,4168.21,4171.28,4232.82,4181.03,4181.54,4189.74,4195.38,4208.21,4192.82,4185.64,4208.21,4178.46,4170.26,848,2056,2038,0,168.371,
0,0,4167.69,4173.33,4172.82,4226.15,4180.51,4184.1,4184.1,4191.79,4206.67,4194.36,4186.67,4202.05,4181.54,4175.9,603,2054,2038,0,168.371,
1,0,4171.79,4179.49,4177.95,4224.1,4180,4186.15,4190.26,4194.87,4203.08,4197.95,4190.26,4197.95,4191.79,4177.95,791,2051,2038,0,168.381,
2,0,4174.36,4182.56,4174.87,4227.18,4182.05,4184.1,4192.31,4193.33,4205.64,4204.1,4193.85,4205.13,4193.85,4177.44,838,2049,2037,0,168.391,
3,0,4168.72,4179.49,4170.26,4228.21,4179.49,4182.05,4181.03,4181.03,4216.41,4197.44,4187.69,4206.15,4184.1,4171.28,847,2048,2033,0,168.401,
4,0,4170.77,4178.97,4173.85,4226.15,4180,4182.56,4178.97,4182.05,4218.46,4190.26,4183.59,4204.1,4184.1,4168.72,877,2045,2032,0,168.411,
5,0,4176.41,4180.51,4174.87,4223.59,4182.05,4181.54,4188.21,4190.77,4213.33,4194.87,4187.18,4202.56,4187.18,4175.38,616,2044,2033,0,168.421,
6,0,4171.28,4177.44,4173.85,4224.62,4180,4180.51,4189.23,4182.56,4218.46,4193.33,4184.62,4201.03,4179.49,4175.9,778,2041,2031,0,168.431,
7,0,4173.85,4179.49,4175.9,4221.54,4184.1,4184.1,4194.87,4178.97,4220.51,4190.77,4182.56,4201.03,4178.97,4173.33,813,2042,2029,0,168.441,
8,0,4179.49,4184.62,4181.54,4221.03,4189.74,4190.26,4207.18,4189.74,4213.33,4192.31,4185.13,4195.38,4182.05,4174.36,799,2040,2029,0,168.451,
9,0,4172.31,4179.49,4178.97,4227.18,4184.62,4187.69,4207.18,4192.31,4214.87,4188.21,4184.1,4195.38,4178.46,4175.38,871,2042,2029,0,168.461,
10,0,4167.69,4171.79,4174.87,4227.69,4177.44,4184.1,4201.54,4186.67,4217.44,4187.18,4183.08,4198.46,4177.44,4176.41,839,2042,2033,0,168.471,
11,0,4176.41,4177.95,4181.54,4223.08,4178.97,4185.64,4196.92,4187.18,4209.74,4196.92,4189.23,4194.36,4182.56,4180.51,847,2043,2034,0,168.481,
12,0,4176.92,4180.51,4181.03,4224.62,4182.05,4180,4191.79,4189.74,4207.18,4199.49,4193.85,4192.82,4186.67,4184.62,848,2045,2035,0,168.491,
13,0,4166.15,4168.72,4175.9,4232.31,4173.85,4178.46,4191.28,4188.72,4216.41,4190.26,4184.1,4196.41,4180.51,4179.49,547,2046,2041,0,168.502,
14,0,4163.59,4164.1,4175.38,4235.38,4169.23,4181.54,4191.79,4189.23,4216.92,4186.15,4178.46,4201.54,4173.85,4174.87,839,2046,2042,0,168.512,
15,0,4167.18,4168.72,4172.82,4234.36,4176.41,4179.49,4185.64,4189.23,4212.31,4187.18,4184.1,4201.03,4177.44,4172.31,847,2048,2045,0,168.522,
16,0,4165.13,4168.72,4173.85,4234.36,4177.44,4180,4181.54,4179.49,4219.49,4180.51,4180,4197.44,4176.92,4167.18,0,2045,2045,0,168.532,
17,0,4169.23,4172.31,4176.92,4230.26,4176.92,4182.56,4187.18,4171.79,4222.56,4178.46,4177.44,4200,4174.87,4168.21,0,2051,2043,0,168.542,
18,0,4177.95,4177.44,4180,4226.15,4183.08,4178.97,4186.15,4174.87,4219.49,4187.69,4186.15,4195.9,4185.13,4177.95,0,2051,2045,0,168.552,
19,0,4181.03,4179.49,4185.13,4226.15,4185.64,4176.41,4182.56,4175.38,4221.54,4189.23,4190.77,4192.82,4191.28,4183.59,0,2054,2041,0,168.562,
20,0,4181.03,4184.62,4186.67,4224.1,4184.1,4184.62,4187.69,4170.26,4222.05,4185.64,4190.26,4197.44,4186.67,4184.1,0,2053,2040,0,168.572,
21,0,4180,4180.51,4186.15,4226.15,4179.49,4189.74,4190.77,4170.26,4221.54,4181.54,4186.67,4198.97,4182.56,4180.51,0,2055,2043,0,168.582,
22,0,4174.36,4171.79,4180,4229.23,4176.92,4178.97,4186.67,4170.77,4228.72,4176.92,4181.03,4199.49,4182.56,4178.46,0,2050,2039,0,168.592,
23,0,4167.18,4172.31,4174.36,4228.21,4176.41,4170.77,4182.05,4164.1,4231.79,4172.82,4177.95,4197.95,4176.41,4177.44,0,2052,2038,0,168.602,
24,0,4167.18,4171.79,4174.36,4228.72,4175.9,4176.92,4183.08,4165.64,4227.18,4173.33,4178.97,4201.54,4173.33,4170.26,0,2049,2040,0,168.612,
25,0,4167.69,4166.67,4171.28,4232.31,4176.92,4181.03,4189.74,4178.97,4221.54,4179.49,4177.95,4207.18,4177.95,4166.67,0,2047,2040,0,168.622,
26,0,4163.59,4164.62,4172.31,4233.33,4178.97,4177.44,4189.74,4186.15,4218.97,4182.56,4178.46,4201.54,4177.95,4168.72,0,2047,2039,0,168.632,
27,0,4170.77,4171.28,4174.36,4227.69,4181.54,4179.49,4188.72,4187.69,4212.31,4189.74,4189.74,4200.51,4180.51,4175.9,0,2046,2039,0,168.642,
28,0,4175.9,4173.33,4171.79,4226.67,4180,4187.69,4194.36,4186.15,4210.26,4194.87,4188.72,4204.1,4182.05,4177.95,0,2042,2041,0,168.652,
29,0,4165.64,4168.72,4171.28,4230.77,4178.97,4185.64,4192.31,4180,4214.36,4190.26,4178.46,4204.62,4178.97,4168.21,0,2043,2041,0,168.662,
30,0,4163.59,4171.28,4171.79,4230.26,4184.1,4181.03,4188.21,4181.03,4214.87,4189.74,4183.59,4202.56,4182.56,4167.69,0,2039,2040,0,168.673,
31,0,4166.15,4168.72,4173.85,4234.36,4180.51,4182.05,4189.74,4182.56,4218.97,4186.67,4184.1,4199.49,4180,4172.82,0,2039,2038,0,168.683,
32,0,4162.05,4163.08,4171.28,4238.97,4175.9,4181.54,4187.69,4182.05,4217.95,4180.51,4174.36,4205.13,4170.77,4168.72,0,2039,2039,0,168.693,
33,0,4164.1,4170.26,4168.72,4234.36,4180.51,4185.13,4189.74,4189.74,4209.23,4183.08,4175.38,4206.67,4172.31,4167.18,0,2041,2039,0,168.703,
34,0,4168.72,4173.33,4173.85,4232.82,4181.54,4188.72,4195.9,4195.9,4207.69,4186.15,4180.51,4203.08,4177.44,4175.9,0,2042,2040,0,168.713,
35,0,4168.21,4165.64,4170.77,4238.97,4178.97,4182.05,4192.31,4187.69,4212.31,4182.56,4177.44,4206.15,4177.95,4180,0,2041,2038,0,168.723,
36,0,4171.79,4163.08,4170.26,4235.9,4175.9,4176.92,4186.67,4177.44,4216.41,4178.97,4176.41,4203.08,4177.95,4176.41,0,2045,2039,0,168.733,
37,0,4187.18,4177.44,4182.56,4217.44,4179.49,4182.56,4195.38,4183.59,4217.95,4189.23,4187.69,4196.92,4189.74,4187.18,0,2046,2039,0,168.743,
38,0,4197.44,4187.18,4186.15,4208.72,4186.15,4188.21,4202.05,4191.79,4222.05,4198.97,4194.87,4193.85,4200.51,4200,0,2047,2040,0,168.753,
39,0,4190.77,4180,4185.64,4218.46,4185.64,4186.15,4192.31,4183.59,4230.26,4190.26,4184.1,4194.36,4192.31,4190.26,0,2050,2039,0,168.763,
40,0,4184.1,4179.49,4183.08,4223.59,4187.18,4183.08,4189.74,4183.59,4229.23,4184.62,4181.54,4203.59,4184.1,4180.51,0,2050,2039,0,168.773,
26,0,4205.64,4199.49,4198.46,4207.69,4191.79,4172.82,4180,4181.03,4221.54,4190.26,4196.41,4192.82,4202.56,4213.85,0,2030,2038,0,169.92,
27,0,4193.33,4184.62,4191.79,4218.46,4183.59,4171.28,4175.9,4176.92,4228.72,4178.97,4182.56,4198.97,4188.21,4206.15,0,2033,2039,0,169.93,
28,0,4191.79,4178.97,4182.56,4223.08,4178.46,4168.21,4173.33,4171.28,4226.15,4176.92,4177.95,4201.03,4184.62,4201.54,0,2033,2040,0,169.94,
29,0,4193.85,4186.15,4185.64,4221.54,4179.49,4176.41,4182.05,4180.51,4218.46,4181.03,4180.51,4195.38,4185.64,4199.49,0,2033,2043,0,169.95,
30,0,4193.85,4192.31,4188.72,4222.56,4176.92,4181.03,4188.21,4189.23,4220,4182.56,4182.56,4196.41,4183.59,4200.51,0,2034,2043,0,169.96,
31,0,4190.77,4186.67,4185.13,4225.13,4168.72,4174.36,4178.46,4174.36,4226.67,4179.49,4180,4198.46,4182.05,4199.49,0,2035,2045,0,169.97,
32,0,4190.26,4180,4185.13,4225.64,4168.72,4173.85,4173.85,4162.05,4230.26,4180,4178.46,4200.51,4184.1,4193.85,0,2037,2043,0,169.98,
33,0,4190.26,4180.51,4182.05,4223.59,4172.82,4176.92,4173.85,4169.74,4229.74,4184.1,4181.54,4201.03,4184.62,4194.87,0,2038,2044,0,169.99,
34,0,4184.1,4177.44,4178.97,4226.67,4165.13,4171.28,4167.69,4175.9,4228.72,4177.44,4177.95,4202.05,4178.97,4194.36,0,2040,2047,0,170,
35,0,4183.08,4174.36,4177.44,4227.69,4162.56,4166.67,4167.18,4172.31,4226.67,4170.26,4171.79,4209.23,4174.36,4186.15,0,2041,2048,0,170.01,
36,0,4181.03,4172.82,4177.95,4227.69,4169.74,4173.33,4170.77,4167.18,4229.74,4170.26,4168.21,4210.26,4173.33,4179.49,0,2041,2047,0,170.02,
37,0,4174.87,4172.31,4176.41,4230.77,4173.33,4178.46,4166.67,4162.56,4237.44,4166.15,4164.62,4209.74,4171.79,4178.46,0,2042,2046,0,170.03,
38,0,4176.92,4176.41,4170.77,4227.69,4174.87,4176.41,4166.67,4164.1,4237.44,4163.59,4169.23,4209.23,4172.82,4183.08,0,2045,2047,0,170.04,
39,0,4182.56,4179.49,4176.92,4224.62,4176.41,4180.51,4176.41,4171.79,4234.36,4167.69,4173.33,4206.15,4175.38,4187.18,0,2047,2045,0,170.051,
40,0,4184.1,4181.03,4180.51,4225.13,4177.44,4184.1,4176.41,4174.87,4227.69,4171.79,4171.79,4211.28,4176.92,4189.23,0,2047,2046,0,170.061,
41,0,4183.59,4180.51,4175.38,4225.13,4177.95,4184.1,4172.82,4172.82,4225.64,4171.28,4170.26,4210.26,4177.44,4186.67,0,2047,2044,0,170.071,
42,0,4187.18,4182.05,4176.41,4221.03,4178.46,4186.67,4179.49,4169.74,4229.23,4174.36,4175.38,4204.1,4181.54,4186.15,0,2046,2043,0,170.081,
43,0,4190.26,4186.67,4176.92,4219.49,4177.95,4186.67,4180.51,4172.31,4226.67,4178.97,4179.49,4205.64,4187.18,4194.36,0,2048,2042,0,170.091,
44,0,4193.85,4187.69,4183.59,4218.46,4175.38,4183.08,4172.31,4171.79,4225.13,4177.44,4179.49,4200.51,4188.21,4203.08,0,2048,2041,0,170.101,
45,0,4202.05,4190.77,4188.72,4212.31,4177.44,4181.03,4172.31,4171.79,4224.62,4183.59,4187.69,4193.33,4192.31,4211.28,0,2047,2040,0,170.111,
46,0,4205.64,4194.87,4185.64,4213.85,4177.95,4183.59,4173.85,4178.46,4221.54,4189.23,4195.38,4193.33,4197.95,4215.38,0,2048,2038,0,170.121,
47,0,4200.51,4192.31,4184.62,4220.51,4174.36,4182.05,4166.67,4175.38,4220.51,4187.18,4192.82,4197.44,4196.92,4211.79,0,2048,2037,0,170.131,
48,0,4198.46,4192.82,4183.08,4216.92,4180,4178.97,4166.67,4173.85,4217.95,4193.33,4191.28,4202.05,4200.51,4210.77,0,2044,2039,0,170.141,
49,0,4202.05,4195.38,4189.23,4211.79,4187.18,4183.59,4177.44,4185.64,4211.79,4202.56,4197.95,4195.9,4208.72,4215.9,0,2043,2039,0,170.151,
50,0,4205.13,4194.36,4190.77,4210.77,4185.64,4186.67,4183.08,4194.36,4206.67,4206.15,4207.69,4191.28,4213.33,4223.08,0,2044,2038,0,170.161,
51,0,4206.67,4194.87,4186.67,4209.74,4181.54,4180.51,4180,4191.79,4208.21,4202.05,4204.1,4190.26,4210.26,4224.62,0,2043,2038,0,170.171,
52,0,4202.56,4195.38,4193.85,4209.74,4179.49,4177.44,4175.9,4181.54,4216.92,4190.77,4191.28,4192.31,4201.54,4215.38,0,2042,2035,0,170.181,
53,0,4195.38,4195.9,4189.23,4211.28,4181.54,4183.59,4179.49,4175.9,4226.15,4182.56,4183.08,4201.54,4195.38,4205.64,0,2042,2035,0,170.191,
54,0,4191.79,4191.79,4180.51,4216.41,4183.08,4187.18,4186.15,4174.87,4227.18,4180.51,4180,4198.97,4189.23,4201.54,0,2046,2035,0,170.201,
55,0,4192.31,4192.31,4184.1,4215.9,4185.64,4182.56,4182.56,4178.46,4218.97,4186.67,4186.15,4193.85,4190.77,4205.13,0,2049,2035,0,170.211,
56,0,4192.82,4195.38,4186.67,4210.26,4185.13,4182.05,4170.26,4179.49,4217.44,4194.36,4194.87,4191.79,4197.95,4208.72,0,2051,2034,0,170.222,
60,0,4191.28,4206.15,4185.13,4211.28,4183.08,4180,4169.74,4177.95,4222.56,4184.62,4180,4202.56,4189.23,4195.9,0,2048,2027,0,170.262,
61,0,4193.33,4201.54,4180.51,4210.26,4184.62,4182.05,4170.77,4176.41,4221.03,4181.54,4183.08,4201.03,4191.79,4197.44,0,2050,2025,0,170.272,
62,0,4193.33,4194.87,4181.54,4211.28,4178.97,4181.54,4169.23,4177.44,4217.95,4181.03,4185.64,4198.46,4193.33,4196.41,0,2051,2023,0,170.282,
63,0,4194.87,4196.92,4184.1,4212.82,4181.54,4179.49,4171.79,4176.92,4213.33,4186.15,4188.21,4201.54,4193.33,4197.95,0,2049,2021,0,170.292,
64,0,4195.9,4195.38,4185.64,4215.38,4186.15,4181.54,4176.41,4177.95,4214.87,4187.18,4190.77,4201.03,4192.82,4198.97,596,2049,2024,0,170.302,
65,0,4196.92,4189.23,4186.67,4215.38,4178.97,4183.08,4172.82,4176.41,4223.59,4182.05,4189.23,4202.56,4196.92,4202.56,831,2047,2026,0,170.312,
66,0,4196.41,4189.23,4185.64,4215.38,4173.33,4182.05,4168.21,4166.67,4229.74,4177.95,4182.56,4203.08,4197.44,4208.21,838,2045,2027,0,170.322,
67,0,4197.44,4192.82,4186.67,4217.44,4174.36,4181.03,4169.74,4166.15,4224.62,4175.9,4178.97,4197.44,4192.31,4209.23,847,2045,2027,0,170.332,
68,0,4210.77,4199.49,4190.26,4213.85,4176.92,4177.44,4171.79,4182.56,4213.33,4182.56,4190.26,4194.36,4202.05,4221.54,877,2045,2029,0,170.342,
69,0,4224.62,4206.67,4197.95,4208.72,4175.9,4178.97,4172.31,4186.15,4211.79,4188.72,4204.1,4190.26,4220,4241.54,616,2047,2030,0,170.352,
70,0,4232.31,4213.33,4201.03,4203.59,4176.41,4181.03,4173.85,4179.49,4216.92,4190.77,4210.26,4189.74,4229.23,4253.33,798,2047,2032,0,170.362,
71,0,4242.56,4222.05,4195.38,4197.44,4180,4181.03,4174.36,4176.92,4220,4186.67,4206.67,4191.79,4230.26,4256.92,814,2050,2033,0,170.372,
72,0,4247.18,4226.67,4191.79,4199.49,4178.46,4179.49,4166.15,4167.69,4229.23,4176.41,4195.9,4194.87,4224.62,4253.85,799,2051,2033,0,170.382,
73,0,4240,4223.59,4187.18,4202.05,4176.41,4173.85,4161.03,4167.69,4232.82,4175.9,4195.38,4200,4224.1,4252.82,871,2050,2032,0,170.392,
74,0,4237.44,4223.59,4186.15,4198.46,4177.44,4172.82,4165.13,4177.44,4225.64,4178.46,4200,4196.41,4224.62,4256.41,839,2050,2029,0,170.402,
75,0,4242.56,4229.74,4188.72,4199.49,4178.46,4176.41,4165.13,4175.38,4228.72,4170.26,4194.36,4196.41,4217.95,4254.87,847,2051,2029,0,170.412,
76,0,4241.03,4229.74,4185.64,4205.64,4176.41,4179.49,4166.67,4172.31,4227.18,4168.21,4194.87,4199.49,4218.46,4255.38,849,2051,2027,0,170.422,
77,0,4240.51,4223.08,4189.74,4205.13,4178.46,4180.51,4172.82,4177.95,4212.31,4184.62,4209.23,4190.77,4233.85,4265.64,547,2053,2026,0,170.432,
78,0,4249.74,4225.64,4195.9,4195.9,4187.18,4184.1,4173.85,4184.1,4203.59,4197.44,4218.97,4184.1,4245.64,4275.9,839,2049,2028,0,170.442,
79,0,4248.72,4228.21,4196.92,4192.82,4184.62,4188.21,4175.38,4187.18,4207.69,4194.87,4215.38,4183.08,4240,4271.79,847,2053,2027,0,170.452,
80,0,4246.67,4225.64,4203.08,4193.33,4176.92,4183.08,4185.64,4192.82,4202.56,4194.87,4213.33,4182.56,4236.41,4268.21,849,2050,2026,0,170.462,
81,0,4259.49,4228.72,4209.23,4187.69,4182.56,4179.49,4191.28,4201.03,4196.41,4203.08,4218.97,4178.97,4238.97,4279.49,547,2050,2028,0,170.472,
82,0,4264.1,4228.72,4212.31,4189.23,4181.03,4183.59,4186.15,4197.95,4205.13,4193.85,4216.92,4173.33,4231.28,4284.62,839,2050,2030,0,170.482,
83,0,4257.44,4223.08,4209.23,4194.36,4171.28,4181.03,4181.03,4189.23,4210.77,4178.97,4208.72,4177.44,4223.59,4275.9,847,2049,2032,0,170.492,
84,0,4251.28,4218.97,4203.08,4200,4172.31,4174.36,4174.36,4182.05,4216.41,4174.87,4201.03,4182.56,4217.95,4265.13,849,2046,2034,0,170.502,
85,0,4237.95,4209.23,4200,4207.18,4175.9,4177.44,4168.72,4169.23,4229.23,4172.31,4191.79,4187.18,4208.72,4251.28,547,2044,2037,0,170.512,
86,0,4227.18,4201.03,4195.9,4206.67,4176.92,4181.54,4169.74,4162.05,4231.28,4176.41,4193.33,4195.9,4208.72,4240.51,839,2045,2036,0,170.522,
87,0,4225.64,4201.03,4195.38,4204.62,4176.92,4175.38,4170.77,4170.26,4224.1,4181.54,4202.05,4195.38,4213.85,4238.46,847,2046,2035,0,170.532,
88,0,4223.08,4203.08,4191.79,4208.21,4176.92,4169.74,4172.31,4173.85,4223.59,4180.51,4200,4194.36,4211.28,4233.85,849,2042,2035,0,170.542,
89,0,4214.87,4197.95,4184.62,4212.31,4177.95,4170.77,4171.79,4161.03,4234.36,4174.87,4187.18,4200,4202.05,4218.97,547,2042,2036,0,170.552,
90,0,4208.21,4192.82,4184.62,4213.85,4178.46,4174.87,4169.74,4156.92,4237.95,4174.36,4180,4205.13,4195.38,4209.23,839,2042,2038,0,170.562,
91,0,4206.15,4196.41,4182.05,4212.31,4179.49,4175.38,4170.77,4168.72,4227.69,4176.92,4183.08,4206.67,4193.33,4208.72,847,2044,2038,0,170.572,
92,0,4200.51,4196.41,4180,4214.36,4176.92,4176.92,4167.69,4177.44,4220.51,4175.9,4182.56,4200.51,4191.79,4204.62,849,2043,2038,0,170.582,
93,0,4196.41,4194.87,4182.05,4213.85,4179.49,4178.97,4166.67,4181.03,4215.38,4184.1,4185.13,4200.51,4193.85,4203.59,547,2045,2038,0,170.592,
94,0,4195.38,4194.87,4180.51,4211.79,4182.56,4179.49,4177.95,4184.62,4211.79,4191.79,4191.28,4203.08,4197.95,4202.56,839,2045,2038,0,170.602,
95,0,4191.28,4190.26,4184.62,4215.9,4176.92,4179.49,4179.49,4183.59,4218.97,4181.54,4183.59,4203.59,4193.85,4193.33,847,2046,2038,0,170.612,
96,0,4192.31,4189.74,4184.62,4214.87,4180.51,4178.46,4170.26,4176.41,4220.51,4177.95,4179.49,4206.67,4192.31,4192.31,849,2047,2039,0,170.622,
97,0,4197.44,4193.85,4186.15,4209.23,4187.69,4180.51,4169.74,4167.18,4215.9,4186.15,4186.67,4197.44,4193.85,4196.41,547,2051,2038,0,170.632,
98,0,4194.36,4194.87,4189.23,4207.69,4186.15,4179.49,4171.79,4163.08,4220.51,4184.1,4187.18,4193.33,4191.28,4194.36,839,2051,2037,0,170.642,
99,0,4186.67,4187.69,4184.1,4210.77,4180.51,4175.38,4168.72,4160.51,4228.72,4173.85,4176.41,4202.05,4184.1,4187.69,847,2054,2036,0,170.652,
100,0,4185.64,4180,4187.69,4209.74,4180,4176.41,4168.72,4158.97,4231.28,4170.77,4175.38,4198.97,4177.95,4181.54,849,2052,2037,0,170.662,
101,0,4186.67,4185.13,4189.23,4207.69,4187.69,4183.59,4177.95,4172.31,4223.59,4179.49,4185.64,4194.36,4182.56,4182.05,547,2050,2036,0,170.672,
102,0,4172.82,4181.03,4183.59,4217.95,4187.69,4188.21,4184.1,4183.08,4217.44,4181.54,4183.08,4200.51,4181.54,4176.92,839,2051,2035,0,170.682,
103,0,4158.97,4168.72,4174.87,4228.21,4179.49,4186.67,4187.18,4181.03,4218.97,4175.9,4172.31,4209.74,4171.79,4163.08,847,2050,2036,0,170.692,
104,0,4159.49,4168.21,4170.26,4225.13,4181.54,4189.74,4194.36,4186.67,4213.85,4183.59,4174.87,4209.23,4175.38,4158.46,849,2048,2035,0,170.702,
105,0,4163.08,4175.38,4178.97,4223.59,4189.23,4192.82,4193.85,4192.82,4205.13,4192.31,4184.1,4201.54,4188.21,4165.13,547,2047,2033,0,170.712,
106,0,4170.26,4183.59,4183.59,4219.49,4193.33,4190.77,4187.18,4188.21,4201.03,4198.46,4191.28,4199.49,4195.9,4173.85,839,2046,2035,0,170.722,
107,0,4174.87,4185.13,4181.54,4214.36,4190.77,4190.77,4185.13,4182.05,4204.62,4202.05,4192.82,4196.92,4194.36,4176.92,847,2043,2037,0,170.732,
108,0,4170.77,4178.97,4183.59,4216.41,4186.67,4186.15,4182.05,4184.62,4208.72,4198.46,4193.85,4196.41,4192.82,4176.41,849,2043,2039,0,170.742,
109,0,4173.33,4178.97,4187.18,4218.97,4183.08,4180.51,4177.95,4192.31,4205.13,4192.82,4197.95,4192.31,4193.85,4178.97,547,2039,2040,0,170.752,
110,0,4179.49,4182.56,4194.87,4215.9,4180,4182.05,4180.51,4205.64,4196.41,4196.92,4198.97,4181.54,4193.85,4182.05,839,2039,2044,0,170.762,
111,0,4181.03,4182.56,4201.03,4208.72,4184.62,4183.08,4185.13,4221.03,4188.21,4207.18,4200,4180,4195.9,4185.64,847,2039,2047,0,170.772,
112,0,4175.38,4175.9,4200,4210.26,4186.67,4180.51,4186.15,4216.92,4194.87,4200,4194.87,4184.1,4190.26,4181.54,849,2038,2049,0,170.782,
113,0,4169.23,4167.69,4194.36,4218.97,4180,4180.51,4187.18,4198.46,4206.15,4184.62,4184.62,4189.23,4179.49,4172.31,547,2037,2051,0,170.792,
114,0,4163.08,4162.05,4186.67,4225.13,4176.92,4185.64,4192.31,4187.69,4210.77,4180,4179.49,4194.36,4169.74,4162.56,839,2045,2051,0,170.802,
115,0,4152.31,4153.33,4184.62,4233.33,4178.46,4188.72,4194.87,4184.62,4216.41,4173.85,4168.72,4196.41,4158.97,4150.26,847,2044,2052,0,170.812,
116,0,4144.62,4147.69,4181.54,4237.95,4179.49,4190.26,4194.87,4187.18,4216.41,4171.28,4162.56,4202.05,4155.9,4145.64,849,2043,2053,0,170.822,
117,0,4143.08,4152.82,4176.41,4232.31,4178.46,4193.33,4191.28,4190.26,4208.21,4175.9,4169.23,4204.1,4158.97,4147.18,547,2043,2055,0,170.832,
118,0,4150.77,4163.59,4178.46,4224.1,4180.51,4193.33,4189.23,4188.72,4206.15,4184.1,4177.95,4201.54,4166.15,4151.28,839,2042,2055,0,170.842,
119,0,4162.05,4169.23,4182.05,4220,4183.59,4189.23,4188.72,4193.85,4205.13,4193.33,4182.56,4198.46,4176.41,4161.54,847,2045,2051,0,170.852,
120,0,4167.69,4169.23,4186.15,4221.54,4181.03,4187.18,4180.51,4198.46,4203.59,4193.85,4182.05,4193.85,4178.46,4168.21,849,2044,2050,0,170.862,
121,0,4170.77,4174.36,4186.15,4222.56,4181.54,4183.08,4170.77,4186.67,4212.82,4185.64,4182.56,4200,4177.44,4166.67,547,2044,2048,0,170.872,
122,0,4167.69,4174.36,4182.56,4223.08,4181.54,4176.92,4166.67,4172.82,4225.64,4178.46,4180,4203.08,4174.87,4164.1,839,2045,2047,0,170.882,
123,0,4162.05,4165.13,4182.05,4225.64,4173.33,4176.41,4165.13,4171.79,4229.23,4172.31,4175.38,4200.51,4168.21,4162.05,847,2045,2046,0,170.892,
124,0,4163.08,4165.64,4181.54,4225.13,4173.33,4180.51,4170.77,4181.54,4224.62,4174.87,4174.36,4202.56,4170.26,4163.59,849,2046,2048,0,170.902,
125,0,4167.69,4170.77,4185.64,4220,4181.54,4184.1,4182.56,4189.74,4216.92,4183.59,4180,4197.95,4178.46,4166.15,547,2045,2045,0,170.912,
126,0,4164.1,4165.64,4183.59,4221.03,4182.56,4184.1,4189.74,4188.72,4213.85,4184.1,4181.03,4198.46,4177.44,4165.64,839,2047,2047,0,170.922,
127,0,4153.85,4157.95,4172.82,4234.36,4176.92,4181.54,4185.13,4180.51,4223.59,4176.41,4176.41,4203.08,4169.74,4162.56,847,2045,2048,0,170.932,
128,0,4152.31,4158.97,4175.9,4236.41,4175.9,4178.97,4184.62,4175.9,4233.33,4172.82,4175.38,4201.54,4167.69,4161.54,849,2047,2048,0,170.942,
0,0,4157.95,4161.03,4183.59,4228.21,4177.44,4181.54,4187.18,4180.51,4227.69,4173.33,4175.9,4202.05,4170.26,4163.59,594,2048,2049,0,170.942,
1,0,4155.38,4154.87,4182.05,4232.82,4173.33,4185.64,4183.59,4180.51,4226.15,4169.23,4168.72,4202.56,4164.62,4160.51,831,2045,2050,0,170.952,
2,0,4155.38,4151.79,4173.85,4237.44,4171.28,4184.1,4182.05,4174.36,4227.69,4171.28,4166.67,4205.13,4160.51,4157.95,840,2042,2049,0,170.962,
3,0,4157.44,4152.31,4170.77,4234.36,4168.72,4186.67,4186.67,4177.44,4223.08,4177.44,4172.31,4206.15,4162.56,4162.05,847,2043,2048,0,170.972,
4,0,4155.38,4149.23,4176.92,4235.9,4165.64,4189.23,4186.67,4187.18,4218.97,4177.95,4175.38,4205.64,4166.67,4163.59,877,2042,2051,0,170.982,
5,0,4155.9,4150.77,4174.87,4237.44,4171.79,4183.59,4182.05,4193.33,4211.79,4185.13,4180,4206.15,4173.33,4165.64,672,2041,2052,0,170.992,
6,0,4156.41,4155.38,4173.33,4233.85,4175.9,4182.05,4180.51,4190.26,4207.18,4189.74,4182.05,4201.54,4176.41,4168.72,798,2044,2050,0,171.002,
7,0,4154.87,4158.46,4176.41,4232.31,4171.79,4184.1,4183.08,4188.72,4212.31,4185.13,4179.49,4201.54,4173.85,4167.18,814,2041,2050,0,171.012,
8,0,4158.46,4160.51,4175.38,4229.74,4172.82,4185.64,4188.72,4191.28,4220.51,4179.49,4179.49,4203.59,4173.85,4162.05,799,2041,2050,0,171.022,
9,0,4162.56,4162.56,4180,4226.67,4175.9,4184.1,4190.77,4191.28,4218.46,4180.51,4181.54,4198.46,4175.9,4164.1,871,2039,2049,0,171.032,
10,0,4162.05,4163.08,4182.05,4225.13,4176.41,4182.05,4188.72,4188.21,4208.72,4188.21,4187.69,4198.46,4178.97,4175.38,839,2043,2047,0,171.042,
11,0,4158.97,4159.49,4181.54,4229.23,4171.79,4184.1,4182.56,4180,4217.44,4180,4182.05,4198.46,4172.82,4171.79,847,2044,2047,0,171.052,
12,0,4156.92,4155.9,4181.54,4231.79,4170.26,4184.1,4180,4177.95,4231.28,4169.74,4169.74,4202.05,4164.62,4157.44,849,2039,2046,0,171.062,
